Title,Artist,Count,Lyrics
In The Midnight,Langhorne Slim,1808543,"In the moonlight I was mistaken Young hearts were breakin While we were apart I heard a crow caw I heard a dog bark I saw the snow fall And you were in my arms I know it's me, who just could not agree It wasn't them, who just wanted to pretend Oh, Mama can't you see? In the moonlight I was mistaken I wasn't fakin On my quest to love you less I tried to romance I go out to dance, but I have no chance when it's You I love the best Last nite I walk alone Tonight I want to take you home Say, Children I know it's me, feels rooms always bend It wasn't them, with left less innocence No Mama can't you see? I love you... I need you... I got to have you"
Tickle Me Pink,Johnny Flynn,4236717,"Tickle me pink, I'm rosy as A flushed red apple skin Except I've never been as sweet I've rolled around the orchard And found myself too awkward And tickle me green, I'm too nave  Pray for the people inside your head For they won't be there when you're dead Muffled out and pushed back down Pushed back through the leafy ground  Time is too early My hair isn't curly I wish I was home and tucked away When nothing goes right And the future's dark as night What you need is a sunny, sunny day  Pray for the people inside your head For they won't be there when you're dead Muffled out and pushed back down Pushed back through the leafy ground  Don't know where I can find myself A brand new pair of ears Don't know where I can buy a heart The one I've got is shoddy I need a brand new body And then I can have a brand new start  Pray for the people inside your head For they won't be there when you're dead Muffled out and pushed back down Pushed back through the leafy ground  Monsters in the valley And shootings in the alley And people fall flat at every turn There is no straight and narrow Offload your wheelbarrow And pick up your sticks and twigs to burn  Pray for the people inside your head For they won't be there when you're dead Muffled out and pushed back down Pushed back through the leafy ground  Pray for the people inside your head For they won't be there when you're dead When you're dead When you're dead When you're dead, when you're dead When you're dead (Pray for the people inside your head) (For they won't be there when you're dead) When you're dead, dead, dead When you're dead (Pray for the people inside your head) (For they won't be there when you're dead) Dead, dead When you're..."
Lovers' Eyes,Mumford & Sons,42478949,"Well love was kind For a time Now just aches And it makes me blind This mirror holds My eyes too bright I can't see The others in my life Were we too young Our heads too strong To bear the weight Of these lovers' eyes Cause I feel numb Beneath your tongue Beneath the curse Of these lovers' eyes  But do not ask the price I paid I must live with my quiet rage Tame the ghosts in my head That run wild and wish me dead Should you shake my ash to the wind Lord forget all of my sins Oh let me die where I lie 'Neath the curse of my lovers' eyes Cause there's no drink Or drug I've tried To rid the curse of These lovers' eyes And I feel numb Beneath your tongue Your strength just makes me feel less strong  But do not ask the price I paid I must live with my quiet rage Tame the ghosts in my head That run wild and wish me dead Should you shake my ash to the wind Lord forget all of my sins Oh let me die where I lie 'Neath the curse of my lovers' eyes And I'll walk slow, I'll walk slow Take my hand, help me on my way And I'll walk slow, I'll walk slow Take my hand, help me on my way And I'll walk slow, I'll walk slow Take my hand, help me on my way And I'll walk slow, I'll walk slow Take my hand, help me on my way"
One Red Thread,Blind Pilot,9656318,"Oh from the first that the line got drawn It was poisoning the land it was on One red thread through the middle of a song My only one, my only one I can remember the age that I was But not that story that pumped in my blood When you were the savior And I was the taker of Oh, where I was Oh but man, oh man, you can do what you want Oh man, oh man, you can do what you want The only line that is true is the line you're from I have to say there was a mile or two I had the itch to fly and I flew Now at best we would make our dreams With something used With something used From the minute that the line got drawn I couldn't see straight to you for nothing Now me, I'm the poisoning one Yeah I'm the one I am the... Oh but man, oh man, you can do what you want Oh man, oh man, you can do what you want The only line that is true is the line you're Oh man, oh man, you can do what you want Oh man, oh man, you can do what you want The only line that is true is the line you're from The only line that is true is the line you're from"
The Wrote & The Writ,Johnny Flynn,11125411,"They're taking pictures of the man from God I hope his cassock's clean The burden of being a holy fella's Your halo'd better gleam, better gleam  What of all those wayward priests? The ones who like to drink Do you suppose they'd swap their blood for wine Like you swapped yours for ink, for ink  You wrote me oh-so-many letters And all of them seemed true Promises look good on paper Especially from you, from you  The weight of all those willing words I carried all alone You wouldn't put your pen to bed When we hadn't found our own, our own  Your sentences rose high at night And circled round my head The circle's since been broken Like the priest before me is breaking bread  I'm being asked to drink the blood of Christ And soon I'll eat his flesh I'm alone again before the altar Shedding all my old regrets  The last of which I'll tell you now As it flies down the sink I never knew a part of you You didn't set in ink, in ink  The letters that you left behind No longer shall I read Your blood's between the pages And I can't stand to see you bleed   And I'll soon forget what was never there Your words are ash and dust All that's left is the song I've sung The breath I've taken and the one I must  If you're born with a love for the wrote and the writ People of letters, your warning stands clear: Pay heed to your heart and not to your wit Don't say in a letter what you can't in my ear"
First Day Of My Life,Bright Eyes,161708687,"This is the first day of my life I swear I was born right in the doorway I went out in the rain; suddenly, everything changed They're spreading blankets on the beach Yours is the first face that I saw I think I was blind before I met you Now I dont know where I am I dont know where Ive been But I know where I want to go  And so, I thought Id let you know That these things take forever I especially am slow But I realize that I need you And I wondered if I could come home Mhm mhm  Remember the time you drove all night Just to meet me in the morning? And I thought it was strange, you said everything changed You felt as if you'd just woke up And you said This is the first day of my life Im glad I didnt die before I met you But now, I dont care; I could go anywhere with you And Id probably be happy  So if you want to be with me With these things, theres no telling We just have to wait and see But Id rather be working for a paycheck Than waiting to win the lottery Aha mmm Beside,  maybe this time is different? I mean, I really think you like me Me-eee Me-eeeee"
Pretty Girl From Chile,The Avett Brothers,1839681,"I'm no more than a friend girl I can see that you need more My boots are on my feet now My bag is by the door And the love and the attention That you need and ask me for Are weakened by my actions And lies that I have told I'm scared to think that I've abandoned you I'd like to say that I'm a faithful man but it may not be true And my heart is like a mason's Hands of weathered skin Each scar makes it harder For me to hurt again I'm scared to think that I've abandoned you I'd like to say that I'm a faithful man but it may not be true Gabriella, the things that I tell ya Are all meant to help ya Are they working out Have I gone, have I gone and failed ya Gabriella, have I let you down Gabriella, the things that I tell ya Are all meant to help ya Are they working out Have I gone, have I gone and failed ya Gabriella, have I let you down  New message, friday 01:07 PM Hey what's up, this is Gabriella How are you Hey I've read the song you write You serious, you didn't abandon me, or anything like that Just people do whatever they need to do To get going, you know But I'm fine, I've been doing realy well lately So, just that, I hope that you're fine too and everything's great Ok, thank you, ciao One, two , three, four"
Elegy,Hey Marseilles,2769312,"We would like to reside somewhere along a wide mountainside Sleep the street and sound of marching feet away or hide Well give up on this town, the people who fill the air with their sound Hear the noise of girls and boys abound. Rejoice I love you for your wit, not for the shit you spout in your dreams Grace the ground and love you finally found in me or leave The wind wont wait to blow you down And leaves can change only so slow So keep your legs on the concrete ground The truth to find is in what we dont know"
Breaking the Yearlings,Shearwater,550738,"Change The river is blocked The road is hot The sky is blazing Black smoke on the rise The weather holds until it's on you and suddenly breaks  I curl right back into the sound I take one breath and spiral down And you, not watching the road Or watching the flood stage rise We are yearlings Now watching the tide run out 'Till what the daylight hides Is known Yearlings Now watching the tide run out We are yearlings (I come right back into the sound) Feeling the blood break down Yearlings (I take one breath and spiral down) (Change, the river is blocked) Now watching the tide run out (the road is hot, the sky is blazing) (The weather holds until it's on you) We are yearlings (I curl right back into the sound) (Black smoke on the rise) Feeling the blood break down (and suddenly breaks, and suddenly breaks) Yearlings (I take one breath and spiral down) (Change, the river is blocked) Now watching the tide run out (the road is hot, the sky is blazing) (The weather holds until it's on you) We are yearlings (I curl right back into the sound) (Black smoke on the rise) Feeling the blood break down (and suddenly breaks, and suddenly breaks)"
January Hymn,The Decemberists,3772834,On a winter Sunday I go To clear away the snow And green the ground below April all an ocean away Is this the better way to spend the day? Keeping the winter at bay What were the words I meant to say before you left? When I could see your breath lead where you were going to Maybe I should just let it be And maybe it will all come back to me Sing oh January oh! How I lived a childhood in snow And all my teens in tow Stuffed in strata of glow Hail the winter days after dark Wandering the gray memorial park A fleeting beating of hearts What were the words I meant to say before she left? When I could see her breath lead where she was going to Maybe I should just let it be And maybe it will all come back to me Sing oh Janu... Oh January oh
Below My Feet,Mumford & Sons,41135478,"You were cold As the blood through your bones And the light which led us from our chosen homes Well I was lost And now I sleep Sleep the hours that I can't weep When all I knew was steeped in blackened holes I was lost  Keep the earth below my feet For all my sweat, my blood runs weak Let me learn from where I have been Keep my eyes to serve, my hands to learn Keep my eyes to serve, my hands to learn And I was still But I was under your spell When I was told by Jesus all was well For all must be well Just give me time You know your desires and mine Wrap my flesh in ivy and in twine For I must be well  Keep the earth below my feet For all my sweat, my blood runs weak Let me learn from where I have been Keep my eyes to serve, my hands to learn Keep my eyes to serve, my hands to learn Keep the earth below my feet For all my sweat, my blood runs weak Let me learn from where I have been Keep my eyes to serve, my hands to learn Keep my eyes to serve, my hands to learn"
We Found Each Other In The Dark,City and Colour,12037264,"I heard the church bells from afar But we found each other in the dark And when the smoke does finally pass We will rise above all the ash Cause we're gonna live, we're gonna live, we're gonna live We're gonna live, we're gonna live, we're gonna live We're gonna live, we're gonna live, we're gonna live At last So bright, the flames burned in our hearts That we found each other in the dark Black beast, out in the wilderness We are fighting to survive and convalesce But we're gonna live, we're gonna live, we're gonna live We're gonna live, we're gonna live, we're gonna live We're gonna live, we're gonna live, we're gonna live Like the rest Through the black soulless water And the cold lonely air On the rock restless seas The vessel in deep disrepair And the swans they started singing But then oh, rejoice! I can still hear your voice Then I heard the church bells from afar But we found each other in the dark"
Dead & Gone,These United States,531638,"When were dead & gone, I guarantee theyll wish they knew us You remember Ledford? Oh, yeah, I knew old Louis! Last I heard him up in Bellingham, down on the corner Screaming the praises of the Wild Tchoupitoulas. Well be gone from here and dead, and only a few of us Had even a clue of us When were dead and gone, I do believe it, then theyll miss us! You remember Fishkin? Yeah, man, Bobby was a canvas Genius, money, dream, and drink, and darkness  Wasnt anything he didnt get hit with. Well be gone from here and dead, and almost hopeless With only each other to know this  I know that I know that it may be just like this after all  after all the blood and song I can only hope it feels this good when were dead and gone When were dead and gone, theyll have to find us in our footprints. Trying to capture Arriaga  those tracksll leave em all hoodwinked Disappearing first from one direction, then cropping up Perfectly opposite when they came in . Well be gone from here and dead a thousand years Before they see: she was a raven When were dead and gone, theyre gonna carve us up in granite! Stuff us into pamphlets! Quake for our caskets in transit! Lionize the night we rang like bells on the banks of the Susquehanna! Well be gone from here and dead, the echo aching Crawling back, but we outran it. I mean it I know that it may be just like this after all  after all the sky and bone I can only hope it feels this good when were dead and Here, we were a while. Here, we worked the plow Heroes for the flowers, here we are still now I know that it may be just like this after all  after all the life on loan I can only hope it feels this good when were dead and gone When were dead and gone Dead and gone"
Lightning Bolt,Jake Bugg,49396101,Morning Its another pure grey morning Dont know what the day is holding And I get up fightin' Hoping I walk right into The path of a lightning bolt Sirens Of an ambulance comes howling Right through the center of town and No one blinks an eye And I look up to the sky For the path of a lightning bolt Met her As the angels parted for her But she only brought me torture But thats what happens When its you thats standing In the path of a lightning bolt  Everyone I see just walks the walk With gritted teeth But I just stand by And I wait my time They say you gotta toe the line They want the water not the wine But when I see signs Ill jump on that lightning bolt  And chances People tell you not to take chances When they tell you that there arent any answers And I was starting to agree But I awoke suddenly In the path of a lightning bolt Fortune People talking all about fortune Do you make it or does it just call you In the blinking of an eye Just another passerby In the path of a lightning bolt  Everyone I see just walks the walk With gritted teeth But I just stand by And I wait my time They say you gotta toe the line They want the water not the wine But when I see signs Ill jump on that lightning bolt  In silence I was lying back gazing skyward When the moment got shattered I remembered what she said And then she fled into the path of a lightning bolt
Magpie,Beth Orton,1332528,"Magpie, magpie I'm sitting here watching the world go by I wonder do you ever question why Oh crow, oh crow I'm sitting here wondering what you know You see more of the day than I could dream  And I do not know what to tell you I do not know what to say to you I do not know what will set you free  But it's a hard, hard fight A hard, hard fight And I'm turning this one in I'm turning this one in I won't turn back I've seen the sign I won't turn back Not for anyone I've seen the sign and I know what is mine  What a lie, what a lie, what a lie What a lie, what a lie looks like Yeah, what a lie, what a lie, what a lie What a lie, what a lie looks like  Bluejay, bluejay I don't think you mean quite what you say I don't think you're the friend you claim to be Oh crow, oh crow Will you tell me please, tell me please what you know You have seen more of the world than I could dream  I do not know what to tell you I do not know what to say to you I do not know what will set you free  But it's a hard, hard fight A hard, hard fight And I'm turning this one in I'm turning this one in And I won't turn back I've seen the sign I won't turn back Not for anyone I've seen the sign and I know why I'm free  What a lie, what a lie, what a lie What a lie, what a lie looks like What a lie, what a lie, what a lie What a lie, what a lie looks like  Silence me and I won't be here anymore Silence me and I won't be here anymore You silence me and I won't be here anymore Silence me and I won't be here anymore  What a lie, what a lie, what a lie, what a lie, what a lie What a lie, what a lie, what a lie, what a lie, what a lie What a lie, what a lie, what a lie, what a lie, what a lie What a lie, what a lie, what a lie, what a lie, what a lie"
Let It Be Me,Ray LaMontagne,48992220,There comes a time A time in everyone's life When nothing seems to go your way Where nothing seems to turn out right There may come a time When you just can't seem to find your place And for every door you open It seems like you get two slammed in your face That's when you need someone Someone that you can call When all your faith is gone And it feels like you can't go on Let it be me Let it be me If it's a friend you need Let it be me Let it be me When it feels like you're always comin' up last Pockets full of nothin' ain't got no cash No matter where you turn You ain't got no place to stand You reach out for something and they slap your hand I remember all too well Just how it feels to be all alone To feel like you'd give anything For just a little place you can call your own That's when you need someone Someone that you can call When all your faith is gone And it feels like you can't go on Let it be me Let it be me If it's a friend you need Let it be me Let it be me
Devil's Spoke,Laura Marling,10701599,"I might be a part of this Ripple on water from a lonesome drip A fallen tree that witness me I'm alone, him and me And then life itself could not aspire To have someone be so admired I threw creation to my king With the silence broken by a whispered, wind  All of this can be broken All of this can be broken Hold your devil by his spoke and spin him to the ground  And root to root and tip to tip I look at him my country gyp Leathered up by his fears But someone brought you close to tears Many trains and many miles Brought you to me on this sunny isle And what of which you wish to speak Have you come here to rescue me?  All of this can be broken All of this can be broken Hold your devil by his spoke and spin him to the ground  But the love of your life lives but lies no more And where she lay a flower grows The arms that fed and the babes that wed And the backs that bled keeping her in tow But I am your keeper And I hold your face away from light I am yours till they come I am yours till they come  Eye to eye Nose to nose Ripping off each other's clothes In a most peculiar way Eye to eye Nose to nose Ripping off each other's clothes In a most peculiar way"
Oh Boy!,She & Him,869761,"All of my love, all of my kissin' You don't know what you've been a-missin' Oh boy, when you're with me, oh boy The world can see that you were meant for me All of my life I've been a-waitin' Tonight there'll be no hesitatin' Oh boy, when you're with me,oh boy The world can see that you were meant for me Stars appear and shadows a-fallin' You can hear my heart callin' A little bit of lovin' makes everything right I'm gonna see my baby tonight All of my love, all of my kissin' You don't know what you've been a-missin' Oh boy, when you're with me, oh boy The world can see that you were meant for me Stars appear and shadows a-fallin' You can hear my heart callin' A little bit of lovin' makes everything right I'm gonna see my baby tonight All of my love, all of my kissin' You don't know what you've been a-missin' Oh boy, when you're with me, oh boy The world can see that you were meant for me"
Salt in the Wound,Delta Spirit,1513581,"I want to disappear Far from the folks I know I want to get an answer To why I was even born No one here can tell me What's been haunting me all my life Well, this rat race has left me limping 'Cause I balanced on the edge of the knife Why am I here? Oh, what should I do? Well, is this the point I'm trying to prove? If there's a God in my head Then there's a devil too How can I tell the difference When they both claim to be true? Maybe God is God Maybe the Devil is me Well, I just throw my chains on And tell myself that I'm free Chains, are they really there? Is this just in my head? Well, I'll just stay in bed Life sure has its meaning Over years I have postured the sun Thieves and preachers robbed me For many hat that I've hung Now with my heart wide open I listen to the wind just for a word Sure, I know it's futile But that's all I have in this world To look down from the hill and howl at the moon All the tears I cried never salted any wounds Well, the earth is so tender and cruel Well, if you're not there it's still so beautiful"
No One's Gonna Love You,Band of Horses,57664595,"It's looking like a limb torn off Or all together just taken apart We're reeling through an endless fall We are the ever-living ghost of what once was  But no one is ever gonna love you more than I do No one's gonna love you more than I do  And anything to make you smile It is a better side of you to admire But they should never take so long Just to be over then back to another one  And no one is ever gonna love you more than I do No one's gonna love you more than I do  But someone, they could have warned you When things start splitting at the seams and now The whole thing's tumbling down Things start splitting at the seams and now If things start splitting at the seams and now It's tumbling down hard  Anything to make you smile You are the ever-living ghost of what once was I never want to hear you say That you'd be better off or you liked it that way  And no one is ever gonna love you more than I do No one's gonna love you more than I do  But someone, they should have warned you When things start splitting at the seams and now The whole thing's tumbling down Things start splitting at the seams and now If things start splitting at the seams and now It's tumbling down, hard"
Burn,Ray LaMontagne,7349003,Oh mama don't walk away I'm a goddamn sore loser I ain't too proud to say That I'm still thinking 'bout you And I'm so lonesome without you And I can't get you out of my mind Oh mama don't leave me alone With my soul shut down so tight Just like a stone cold tomb Ain't it clear when I'm near you I'm just dying to hear you Calling my name one more time Oh so don't pay no mind To my watering eyes Must be something in the air That I'm breathing Yes and try to ignore All this blood on the floor It's just this heart on my sleeve that's bleeding Oh mama don't walk away You leave me here bereaving From the words so hard and plain Saying the love that we had Was just selfish and sad Yes but to see you now with him Is just making me mad Oh so kiss him again Just to prove to me that you can I will stand here And burn in my skin Yes I will stand here And burn in my skin
Little Boxes,Pete Seeger,3292441,"Little boxes on the hillside Little boxes made of ticky tacky Little boxes Little boxes Little boxes all the same There's a green one and a pink one And a blue one and a yellow one And they're all made out of ticky tacky And they all look just the same And the people in the houses all went to the university And they all get put in boxes, little boxes all the same And there's doctors and there's lawyers And business executives And they all get put in boxes, and they all come out the same And they all play on the golf course and drink their martini dry And they all have pretty children and the children go to school And the children go to summer camp And then to the university And they all get put in boxes, and they all come out the same And the boys go into business and marry and raise a family And they all get put in boxes, little boxes all the same There's a green one, and a pink one And a blue one and a yellow one And they're all made out of ticky tacky And they all look just the same"
Honey Come Home,The Head and the Heart,9772060,"Honey, come home My stubborn ways are behind me now They're behind me now  And there's nothing here That will not break down Like you never did  The kids say hello To us in our separate homes  Darlin' please come home I've cleaned out the fridge Wiped the counters off And put away my clothes  Do you remember every block Every minute of every walk we used to take We were young, so many years ago  And I think of all this time That we've wasted with all our fighting And I cry Just wanna die with the one I love Beside me  'Someday,' you said Someday you will miss my head Lyin' next to yours In our marriage bed  Do you remember every block Every minute of every walk we used to take We were young, so many years ago  Oh God, I love my vices But they've taken me to places That I never thought I'd go And I am ready to be home  And I think of every spark Every whisper in the dark Now it's time Just wanna die with the one I love Just wanna die with the one I love Just wanna die with the one I love Just wanna die with the one I love Beside me  Honey, come home My stubborn ways are behind me now"
The Funeral,Band of Horses,206970746,"I'm coming up only to hold you under I'm coming up only to show you wrong And to know you is hard, we wonder To know you all wrong, we were  Ooh Ooh  Really too late to call so we wait for Morning to wake you is all we got And to know me as hardly golden Is to know me all wrong, they warn  At every occasion, I'll be ready for the funeral At every occasion once more, it's called the funeral At every occasion, oh, I'm ready for the funeral At every occasion, oh, one billion day funeral  I'm coming up only to show you down for And coming up only to show you're wrong To the outside, the dead leaves laid on the lawn For they died and had trees to hang upon  Ooh Ooh  At every occasion, I'll be ready for the funeral At every occasion once more, it's called the funeral At every occasion, oh, I'm ready for the funeral At every occasion, oh, one billion day funeral  I'm coming up only to show you down for And coming up only to show you're wrong To the outside, the dead leaves laid on the lawn For they died and had trees to hang upon  Ooh Ooh"
Troubles Will Be Gone,The Tallest Man On Earth,6902403,"Oh, when it's god I see in headlights kneeling down On frozen highways And salvation in white knuckles on a wheel And the deer is in the audience By the border of the darkness Where forgiveness grows and slowly winds away Well there's a question somewhere asked with All the answers inside But I'll never find the kid before she's gone Well the day is never done But there's a light on where you're sleeping So I hope somewhere that troubles will be gone But now the ghost is in my jacket And my stairs were built in anger Winding forcefully but end up where I stand But there are no rocks or salt and nails I load my cannons not to kill you Simply lost the words to tell you I'm afraid And there's a sign up to a hill to see the far of the land Well the sign will tell you 'Turn if there's a one' Still the day is never done But there's a light on where you're sleeping So I hope somewhere that troubles will be gone Oh darling, when it's you I see in headlights Driving down the golden highway And salvation in the beauty of some brace And the deer is gone without me to the valley of surrender There is still another world along its tracks But there's that sign up to a hill to see the far of the land Well the sign will say 'There's still a higher one' And now the day is slowly setting down And the lights on where you're sleeping So I hope somewhere that troubles will be gone"
Breezeblocks,alt-J,353722773,"She may contain the urge to run away But hold her down with soggy clothes and breezeblocks Cetirizine, your fevers gripped me again Never kisses, all you ever send are fullstops (La la la la) Do you know where the wild things go? They go along to take your honey (La la la la) Break down, now weep, build up breakfast Now lets eat, my love, my love, love, love (La la la la)  Muscle to muscle and toe to toe The fear has gripped me but here I go My heart sinks as I jump up Your hand grips hand as my eyes shut  Do you know where the wild things go? They go along to take your honey (La la la la) Break down, now sleep, build up breakfast Now lets eat, my love, my love, love, love (La la la la) She bruises, coughs, she splutters pistol shots Hold her down with soggy clothes and breezeblocks Shes morphine, queen of my vaccine My love, my love, love, love (La la la la)  Muscle to muscle and toe to toe The fear has gripped me but here I go My heart sinks as I jump up Your hand grips hand as my eyes shut  She may contain the urge to run away But hold her down with soggy clothes and breezeblocks Germolene, disinfect the scene, my love, my love, love, love Please don't go, I love you so, my lovely  Please don't go, please don't go I love you so, I love you so Please don't go, please don't go I love you so, I love you so Please break my heart... Please don't go, please don't go I love you so, I love you so Please don't go, please don't go I love you so, I love you so Please break my heart...  Please dont go, Ill eat you whole I love you so, I love you so, I love you so Please dont go, Ill eat you whole I love you so, I love you so Please dont go, Ill eat you whole I love you so, I love you so, I love you so Please dont go, Ill eat you whole I love you so, I love you so Please dont go, Ill eat you whole I love you so, I love you so, I love you so Please dont go, Ill eat you whole I love you so, I love you so Please dont go, Ill eat you whole I love you so, I love you so, I love you so Please dont go, Ill eat you whole I love you so, I love you so"
Only Love,Ben Howard,228519755,"Darling, you're with me, always around me Only love, only love Darling, I feel you under my body Only love, only love Give me shelter, or show me heart Come on, love, come on, love Watch me fall apart, watch me fall apart...  And I'll be yours to keep A wind in the shadow, a whale song in the deep A wind in the shadow, a whale song in the deep...  Darling, you're with me, always around me Only love, oh, only love Darling, I feel you under my body Only love, ah, only love Give me shelter, or show me heart Come on, love, come on, love Watch me fall apart, watch me fall apart, mm...  And I'll be yours to keep A wind in the shadow, a whale song in the deep A wind in the shadow, a whale song...  Darling, you're with me, always around me Only love, oh, only love Darling, I feel you under my body Only love, ah, only love Give me shelter, or show me heart Come on, love, come on, love Watch me fall apart, watch me fall apart Watch me fall apart, watch me fall apart Watch me fall apart!  Only love, love, love Only love, love, love Only love, love, love Girl, show me heart! Come on love, love, love Come on love, love, love Come on love, love, love Watch me fall apart! Come on love, love, love Come on love, love, love Come on love, love, love Girl, show me heart! Show me love, love, love Show me love, love, love Show me love, love, love Watch me fall apart!   Darling, I feel you under my body Darling, you're with me, forever and always Give me shelter or show me heart And watch me fall apart, watch me fall apart"
Cecilia - Single Mix,Simon & Garfunkel,126277968,"'Cilia, you're breaking my heart You're shaking my confidence daily Oh, Cecilia, I'm down on my knees I'm begging you please to come home 'Cilia, you're breaking my heart You're shaking my confidence daily Oh, Cecilia, I'm down on my knees I'm begging you please to come home Come on home  Making love in the afternoon with Cecilia Up in my bedroom (making love) I got up to wash my face When I come back to bed Someone's taken my place  'Cilia, you're breaking my heart You're shaking my confidence daily Oh, Cecilia, I'm down on my knees I'm begging you please to come home Come on home  Oh oh oh oh Oh oh oh oh oh oh oh oh (take it up, take it up) (take it up, take it up)  Jubilation, she loves me again I fall on the floor and I'm laughing Jubilation, she loves me again I fall on the floor and I'm laughing Oh oh oh oh oh oh oh"
Dark Undercoat,Emily Jane White,444449,"The axes who pacify with gold And they walk right into town And a man stood he was brought back by lady luck And he was so strong, and he was so strong, and he was so strong He was so strong, he was so strong, he was strong He said lady where's your dark undercoat? Then he rode away and he rode away and he died Said I am not strong, and I am not wide, and I am not long I am not strong and I am not wide, I'm not long Oh but if I was a deep bathtub would you sink down To the bottom of my love? And if I was a deep bathtub would you sink down To the bottom of my love? But I am not strong and I am not wide and I am not long I am not strong, and I am not wide, and we are not tall Oh cowboy ride the time Ride it high with rhythm and rhyme To the sound of a bleeding ghost train And a needing, to let go, of tidal pain He said lady where's your dark undercoat?.........."
Wind And Walls,The Tallest Man On Earth,5128908,"All is well in order is what you thought you heard them say So you drifted off to see whats not in yourself Light is turning slowly will it lay out on the plains? No more nights of what you wrote back then No relief of no rain Singing songs of rivers tied to accidents within Telling people lies of lions, treasures and kings Nothing is more revealing than the dancer and the doubt Waving to forget whats never gone, always there, never right In all these riots of broken sounds Like the last voice you heard When you drowned Oh lord This is wind and walls and weathered leaves and tearing sails Minnows in your pockets when the rapids on trails This is not the future but I sense its right up there Just another hour, another pass, another day anywhere And all these riots of broken sounds And you sleep on the track Every night Oh lord We dont know if your treasure is safe Where will you be when they find you son? And you know theyre always following me So when I get there you trust me son, and just leave Ill catch up This is where youre passionate of seasons and their strength This is where you breathe and walk and know they will end Light is turning slowly to the hand upon your chest So lay it on the plains where there is time, there is love, there is rest From all these riots of broken sounds You sleep on tracks Every night Oh lord We dont know if your treasure is safe Where will you be when they find you son? And you know theyre always following me Ill be your best when the silence comes"
A Candle's Fire,Beirut,14258548,"Oh, light a candle's fire Carries our good name What would you ask a campfire? That scares me just the same And you, you've had it all along An endless need for games Just don't forget a candle's fire Is only just a flame I, it's certain from afar Failed to pull my weight But you and I, we traveled through the fog To arrive at our front gate Tonight we rest beside the fire A smile upon your face Just don't forget a candle's fire Is only just a flame If I had known Not to carry on that way It wouldn't show In the creases on your face If you should go But you carry on my name Just let it blow In the fog of Bishop's Lane"
Sun It Rises,Fleet Foxes,12586346,"Red squirrel in the morning Red squirrel in the evening Red squirrel in the morning I'm coming to take you home Sun risin' over my head In the morning when I rise Hold me dear into the night Sun it will rise soon enough The sun rising, dangling there Golden and fair, in the sky"
Hard Sun,Eddie Vedder,60143030,"When I walk beside her I am a better man When I look to leave her I always stagger back again Once I built an ivory tower So I could worship from above When I climb down to be set free She took me in again Theres a big A big hard sun Beating on the big people In a big hard world When she comes to greet me She is mercy at my feet And I, I see her inner charm She just throws it back at me Once I dug an early grave To find a better land She just smiled and laughed at me And took her rules back again Theres a big A big hard sun Beating on the big people In a big hard world Oh, theres a big A big hard sun Beating on the big people In a big hard world When I go to cross that river She is comfort by my side When I try to understand She just opens up her hands Ahhhhhhhh ahhhhhh ahhh ahhhhh ahhhh Ah ahhaaaaa ahhhhh ahhhhh Theres a big A big hard sun Beating on the big people In a big hard world Once I stood to lose her When I saw what I had done Bowed down and threw away the hours Of her garden and her sun So I tried to warn her I turned to see her weep Forty days and forty nights And it's still coming down on me Theres a big A big hard sun Beating on the big people In a big hard world Oh, theres a big A big hard sun Beating on the big people In a big hard world Oh, theres a big A big hard sun Beating on the big people In a big hard world Oh, theres a big A big hard sun Beating on the big people In a big hard world Theres a big A big hard sun Beating on the big people In a big hard world Oh, theres a big A big hard sun Beating on the big people In a big hard world (Theres a big A big hard sun Beating on the big people In a big hard world) (Theres a big A big hard sun Beating on the big people In a big hard world)"
Sparrow,Audrey Assad,1377223,"Why should I be lonely Long for heaven and home When Jesus is my portion And a constant friend I know  Oh, I sing because I'm happy And I sing because I'm free For His eye is on the sparrow His eye is on the sparrow And I know He's watching me  Why should I be troubled When His tender word I hear No, I rest on His goodness In my doubt and in my fear  And I sing because I'm happy And I sing because I'm free, yeah For His eye is on the sparrow His eye is on the sparrow And I know Yeah, I sing because He loves me And I sing because I'm free His eye is on the sparrow His eye is on the sparrow His eye is on the sparrow And I know He's watching me, yeah He's watching me He's watching you, oh He's watching me"
Box of Stones,Benjamin Francis Leftwich,7064411,"My harbor has a boat in it The water makes its way around it When the sun shines down the hills, winds blow I miss you more You said I am young, and I am yours I am free, but I am flawed I am here in your heart I was here from the start The forest had a rock in it Roots and animals were blocked by it When they turned all their bones and changed to stone They lost their faith You said I am young, and I am yours I am free, but I am flawed I am here in your heart Was here from the start Then when the rain came and settled on your skin Not like before when you let it all in To your heart was the only part From the start you set upon You said I am young, and I am yours I am free, but I am flawed I am here in your heart Was here from the start"
Perth,Bon Iver,55616918,"Im tearing up Acrost your face Move dust through the light To fide your name It's something fane This is not a place Not yet awake I'm raised of make  Still alive, who you love Still alive, who you love Still alive, who you love  In a mother, out a moth Furling forests for the soft Gotta know been lead aloft So I'm ridding all your stories What I know, what it is, is pouring; wire it up! You're breaking your ground"
